16.530697	17.541183	0
15.332452	13.935401	0
6.913146	6.984260	1
9.250640	9.225947	1
15.531784	14.764372	0
-0.811763	-0.735998	2
-0.499107	-0.501683	2
-0.434902	0.848044	2
14.639203	15.029427	0
15.719650	15.370055	0
14.946236	14.819643	0
7.620489	7.658884	1
-0.664794	0.308095	2
7.049876	6.208960	1
16.336562	16.500445	0
15.545784	17.807678	0
8.428012	8.739658	1
7.021596	7.677034	1
1.756678	0.469829	2
-2.109637	-1.891295	2
17.584460	19.616180	0
16.596943	17.468075	0
-0.170671	0.803062	2
15.697995	15.018149	0
7.931279	7.814912	1
15.268959	15.430628	0
15.299769	15.482172	0
9.218852	8.537278	1
7.958321	7.020086	1
7.106685	6.416774	1
-1.999458	-1.536665	2
7.260595	5.476659	1
9.343443	9.059394	1
8.978297	8.020063	1
0.460821	-0.229194	2
1.007086	1.348045	2
5.999718	6.373272	1
16.107951	16.098269	0
15.729082	16.739487	0
6.916105	8.564738	1
17.304449	16.637364	0
14.027054	13.190511	0
7.641407	8.026535	1
-0.612893	-0.908065	2
7.989944	7.877779	1
0.959678	1.586478	2
7.979141	7.334151	1
-0.009285	-2.009946	2
8.630439	7.176979	1
8.171242	8.610007	1
9.373072	9.017558	1
8.777656	8.417725	1
14.906345	15.831781	0
9.486498	8.322344	1
0.556133	1.380117	2
-0.072418	-0.647601	2
16.867850	16.096758	0
7.449393	8.909460	1
-0.559342	-0.805359	2
7.844430	9.435873	1
8.738277	7.180118	1
8.361315	6.444532	1
15.797466	16.600245	0
7.991377	8.506687	1
-0.692965	1.515577	2
8.700699	8.494975	1
17.437036	17.449942	0
0.405693	0.757941	2
-0.407826	-0.116654	2
8.530230	8.423081	1
9.214495	9.197071	1
-0.785459	-0.884401	2
7.680928	8.139142	1
7.071746	6.076411	1
-0.318340	-0.587597	2
7.678830	8.209205	1
8.293684	6.242378	1
7.317096	6.259826	1
8.493032	8.096470	1
-0.301275	-0.544045	2
7.999949	8.975201	1
16.274015	15.207625	0
8.093252	8.684948	1
7.076307	5.773257	1
1.863385	3.277571	2
9.119129	9.697042	1
15.953979	16.205068	0
9.096399	9.313842	1
6.694297	7.086057	1
0.172242	-2.014449	2
0.546175	-0.390962	2
-1.047204	-1.569275	2
-0.290207	0.775419	2
6.689402	6.938856	1
-0.348968	-1.065880	2
7.999977	8.169101	1
16.584588	17.917269	0
16.558745	18.390176	0
1.380703	2.651610	2
-1.234655	-4.059206	2
16.716650	16.016399	0
7.308867	7.670430	1
1.283155	-0.292112	2
0.619374	0.166408	2
15.646025	16.077967	0
8.210764	9.457900	1
15.962467	14.796598	0
0.436331	1.457463	2
1.279417	-0.281455	2
-1.219010	-0.436247	2
15.742323	15.736555	0
14.771000	14.936114	0
9.120738	8.828425	1
0.313410	1.695067	2
14.665516	16.145370	0
16.412013	17.913584	0
-0.185992	0.164540	2
13.105160	12.553655	0
15.458959	14.844991	0
2.639529	3.547627	2
16.603546	15.572417	0
8.746184	9.363253	1
15.725022	14.521052	0
-0.130981	0.666092	2
15.403767	17.048288	0
0.235296	-0.143748	2
16.825869	16.512585	0
-0.668110	-0.849414	2
15.244691	16.310010	0
17.303666	17.707821	0
1.418767	0.687389	2
16.188866	15.357554	0
17.302778	16.298246	0
15.603608	16.208151	0
8.542642	9.599551	1
1.122291	2.711033	2
17.399697	17.474343	0
7.059177	8.229239	1
0.704383	-0.928375	2
0.116425	-2.614281	2
16.350629	15.551794	0
15.735826	16.471727	0
-0.200007	0.367237	2
16.157631	14.615780	0
8.020325	8.335450	1
16.097506	14.539077	0
1.251092	0.642134	2
15.713756	16.026153	0
0.324709	0.744716	2
-1.226660	0.543408	2
8.679487	10.110493	1
-0.199670	-0.957257	2
16.817864	15.848758	0
9.774667	9.581571	1
15.853840	16.263786	0
16.183769	16.687733	0
0.320738	-1.392174	2
16.517427	17.565788	0
8.237411	9.351807	1
15.584068	15.167700	0
9.156995	9.091763	1
8.703697	10.151182	1
7.026380	6.289887	1
7.918998	7.417905	1
0.070744	1.209216	2
16.271143	16.570977	0
0.877669	-0.476713	2
8.292811	8.966775	1
6.583285	6.553322	1
6.379667	5.891921	1
8.814986	9.917932	1
0.167939	0.013475	2
9.103230	8.758446	1
0.371470	-1.204717	2
0.127669	-1.157248	2
-0.684465	0.117198	2
8.375511	8.023328	1
14.374205	15.235603	0
0.798132	2.234195	2
13.893595	14.504565	0
7.882393	8.032539	1
0.083343	1.474780	2
14.937819	14.382218	0
7.583326	7.187836	1
0.629927	-0.117999	2
15.268388	14.800648	0
1.989624	2.521338	2
9.299772	9.215265	1
-2.126071	-3.552002	2
0.767003	1.111535	2
9.294660	9.015748	1
1.548386	1.628985	2
16.271327	15.585231	0
-0.249172	-0.449160	2
7.237925	5.992628	1
16.055417	15.834149	0
7.837087	8.037833	1
0.995500	-0.416652	2
-0.437729	-1.785226	2
-0.103963	0.875220	2
15.790072	17.958821	0
-0.681436	0.019409	2
8.612564	9.864922	1
6.640992	5.914260	1
7.770248	8.390369	1
0.311554	-0.459070	2
5.773303	5.033666	1
15.860610	16.490441	0
7.765104	6.582250	1
14.367283	13.527026	0
9.471340	8.815105	1
15.399164	16.676291	0
9.737993	10.295281	1
15.959649	16.153369	0
7.763882	9.149600	1
16.096500	17.263718	0
7.974651	8.903495	1
8.401731	11.004383	1
17.107016	17.330039	0
9.804072	8.877823	1
9.643000	9.617763	1
6.951580	6.344646	1
9.824132	9.832293	1
-0.145360	-0.895913	2
7.914329	7.835160	1
7.144631	7.876680	1
17.205215	14.560267	0
-0.259387	-0.665049	2
-0.113224	0.727482	2
15.416229	16.012727	0
14.864332	16.316758	0
-0.327025	-1.143302	2
15.500977	16.436728	0
8.365587	9.874691	1
1.000344	2.234115	2
7.219634	5.729274	1
-0.530956	-0.680640	2
-1.591530	-1.724274	2
14.544644	15.409185	0
0.500587	2.353436	2
0.811360	0.129894	2
0.291358	-0.471039	2
15.985997	16.265302	0
16.545915	15.969919	0
16.686212	15.083422	0
-0.763553	-0.383280	2
-0.282190	1.230201	2
-1.293363	-3.372063	2
6.010065	7.006097	1
1.007501	0.541631	2
16.031819	17.022426	0
0.624915	-0.066075	2
17.229916	18.235868	0
16.573510	15.731473	0
9.113503	10.546901	1
17.260780	17.022487	0
9.791157	9.252672	1
15.784976	18.017020	0
7.267487	7.900149	1
17.684204	18.279382	0
16.059784	13.706106	0
15.905617	17.425093	0
8.466998	8.772213	1
6.194699	5.171436	1
8.165487	9.314058	1
-0.936212	-2.569167	2
16.193902	16.038227	0
15.734050	17.003283	0
-0.738600	-0.212748	2
15.528775	17.363926	0
2.592728	3.139196	2
-0.446007	0.791663	2
-0.421727	-0.970134	2
8.984565	9.745002	1
-0.487119	-0.570607	2
13.677293	14.972715	0
16.295915	16.305576	0
5.996535	7.777348	1
-0.771024	-0.782573	2
-0.829090	0.134147	2
9.126454	7.780149	1
14.953780	13.639974	0
13.707090	11.822480	0
5.865737	6.502408	1
15.572116	15.374244	0
8.752807	9.164713	1
8.035920	8.220111	1
-2.110405	-1.817029	2
17.730866	17.726310	0
15.800718	16.731196	0
0.786591	2.241862	2
8.552100	8.754150	1
16.064059	16.935360	0
8.649984	7.847600	1
-1.192022	-0.321777	2
17.198773	18.148334	0
-0.204686	0.624485	2
14.736947	14.625250	0
1.373260	2.584057	2
8.364679	10.512902	1
14.838812	15.618945	0
-1.032995	-1.326820	2
10.362942	8.495288	1
0.720553	0.719809	2
8.833380	10.213094	1
9.282224	8.726167	1
7.581948	7.277645	1
5.366197	5.370598	1
8.022032	7.249961	1
16.614512	15.013044	0
15.695267	15.888834	0
0.602850	1.035378	2
0.497270	-0.864952	2
17.419691	18.333913	0
16.639299	15.033869	0
16.915815	16.823950	0
0.309834	-1.218716	2
15.824816	16.475006	0
-1.396377	-2.622003	2
7.921911	6.207611	1
0.389318	-0.909641	2
-2.159885	-1.162532	2
15.567605	15.068562	0
9.038213	8.644819	1
16.374733	16.411070	0
9.398567	9.829319	1
16.983002	15.369057	0
0.034044	-0.765163	2
1.549337	2.424425	2
16.573272	17.975585	0
16.480635	15.741276	0
7.740690	7.884759	1
-0.090351	-0.165781	2
15.146484	15.297546	0
14.664332	16.839507	0
-0.039141	-3.075818	2
-0.647813	-0.551726	2
7.615481	8.803309	1
13.982269	12.637396	0
17.668670	17.658257	0
-0.347223	0.388219	2
10.023650	9.704432	1
0.782228	1.049099	2
8.979536	9.601799	1
7.951422	7.181475	1
15.783599	16.382658	0
17.059932	18.088458	0
-0.176168	0.549639	2
14.819136	13.354432	0
9.094215	8.181575	1
15.801940	15.340450	0
-1.569064	-2.515812	2
16.771802	18.069139	0
9.877043	10.721463	1
15.232012	15.438911	0
15.279892	13.528273	0
-0.242894	-2.111337	2
6.670009	5.938325	1
0.144113	-0.831952	2
2.248194	2.982359	2
-1.231222	-2.300945	2
8.362290	7.592828	1
1.395841	2.195303	2
16.229327	17.435143	0
9.128782	8.985790	1
7.935006	7.699812	1
15.597164	15.695167	0
17.063649	18.794944	0
8.572884	9.256421	1
15.320042	15.956756	0
15.793591	15.927013	0
17.028363	16.727939	0
7.845767	7.141320	1
18.178210	17.886627	0
16.972053	18.506816	0
9.086535	8.987912	1
2.126553	1.836689	2
0.711977	-0.770048	2
5.923525	7.126365	1
8.338910	8.168403	1
15.304407	14.283469	0
15.912925	16.136484	0
14.186313	14.579816	0
1.482638	2.057082	2
0.887078	2.153336	2
8.471883	10.015472	1
5.973182	5.500151	1
16.940602	16.067391	0
8.816577	9.248601	1
15.257739	15.307657	0
-0.072168	-0.867668	2
6.907590	5.017675	1
-0.615077	0.010867	2
-0.271592	0.441230	2
-0.047263	1.049559	2
0.465038	-0.853359	2
7.671445	9.859458	1
-1.487679	-3.052203	2
0.540252	-1.194745	2
0.344171	0.488814	2
14.947404	15.210474	0
7.499825	7.905955	1
0.821535	1.868839	2
16.686732	17.015462	0
0.058517	0.340761	2
15.557886	16.251526	0
15.871124	17.853086	0
15.802338	16.433832	0
0.849058	0.405273	2
7.945959	8.131803	1
5.853514	6.350874	1
14.994053	13.630603	0
6.569508	5.543857	1
0.740605	0.465595	2
1.197279	2.445811	2
1.170689	1.590820	2
-0.011640	0.804583	2
7.784097	8.365741	1
17.288735	17.854623	0
8.379400	9.042610	1
2.724316	2.759468	2
9.006945	10.044112	1
-1.032331	-0.844026	2
-1.348954	-0.839591	2
-0.420955	-1.253604	2
8.476525	5.976044	1
-1.473038	-1.908386	2
16.504380	18.325023	0
-0.404840	-1.174511	2
16.591596	15.631044	0
0.621605	1.333180	2
8.855199	8.518526	1
-0.416842	1.017182	2
0.009594	-0.827620	2
8.566759	8.335706	1
8.987547	9.547866	1
0.942053	1.000133	2
15.648401	16.171242	0
7.345748	7.358044	1
17.796113	18.337839	0
-0.118087	1.252551	2
7.860731	8.460225	1
16.189219	16.329776	0
1.440945	2.638797	2
7.352366	7.854561	1
7.804075	8.310225	1
8.113055	8.534092	1
-1.417780	-1.235200	2
9.136441	8.160314	1
-0.852288	1.270146	2
16.516205	15.745082	0
13.535891	13.430252	0
-0.412851	-0.777793	2
-0.938031	-2.156350	2
15.267425	14.471596	0
-0.968178	-1.089757	2
8.676497	10.449762	1
8.820486	10.177346	1
16.357330	16.923294	0
-1.477567	-1.830710	2
7.103779	9.180399	1
7.863631	6.668235	1
7.653401	7.296145	1
-1.184617	-2.082398	2
7.948779	7.876249	1
8.333161	10.109825	1
15.719034	16.303077	0
0.521529	0.658651	2
6.537243	7.197145	1
0.530432	0.330218	2
7.458703	7.794876	1
-0.324744	-0.642866	2
8.255652	7.493382	1
0.357116	1.771213	2
6.565893	8.224195	1
0.752326	1.389614	2
-0.251999	-1.563265	2
0.639000	0.389192	2
8.116151	9.172645	1
-0.209402	-0.536598	2
16.818832	17.705893	0
0.997838	-0.035713	2
16.848432	15.578254	0
7.556718	8.648581	1
7.832374	7.610470	1
-0.227319	-2.112363	2
9.581307	8.387661	1
7.364633	8.336927	1
0.220552	0.074498	2
7.925795	8.177618	1
14.591372	14.650062	0
0.873302	1.816530	2
14.887494	15.515401	0
16.147233	16.192041	0
-0.924210	-1.427378	2
16.151861	17.007647	0
15.312641	16.476239	0
9.098821	9.259498	1
-0.634592	0.696500	2
15.125855	14.861916	0
16.673235	15.891994	0
7.430798	6.192724	1
6.958734	6.528823	1
15.139396	14.619723	0
3.036737	3.915562	2
-0.951807	0.624163	2
16.437898	16.250481	0
15.077342	15.972141	0
14.329917	15.151949	0
16.367043	16.366045	0
8.326941	7.687090	1
16.027550	17.148764	0
15.436579	15.705146	0
15.734743	15.232225	0
15.745351	15.826535	0
8.139231	9.912769	1
-1.084829	-0.941099	2
16.965829	16.863369	0
9.174071	8.978814	1
-0.611355	0.798106	2
0.394864	1.399644	2
14.071672	14.318720	0
15.937180	13.962193	0
15.900547	15.219113	0
1.718390	2.828895	2
8.165498	9.418346	1
7.292157	6.159635	1
16.295091	17.003937	0
1.139971	1.068510	2
17.561345	17.613870	0
7.578148	6.552869	1
7.354717	7.003392	1
6.756957	7.646000	1
17.053116	16.481415	0
8.449622	9.718480	1
15.400883	16.020242	0
-1.108658	-1.659638	2
8.912407	8.782400	1
14.977128	14.676957	0
13.285752	13.333988	0
0.191780	1.035644	2
15.829219	14.851280	0
-0.682478	-0.136891	2
0.486688	0.623954	2
-0.394558	-0.181297	2
0.553587	-0.121891	2
16.016275	16.682442	0
0.328854	0.287561	2
5.956441	6.227430	1
17.003186	16.543548	0
-1.952505	-1.289336	2
7.173355	8.719168	1
-0.105714	0.669134	2
15.789495	15.024330	0
16.497375	17.593680	0
16.300735	16.839156	0
7.053240	6.590062	1
0.382479	0.148482	2
6.806520	7.801260	1
0.119704	1.090378	2
8.793125	9.803282	1
1.872164	2.668572	2
9.086274	6.984757	1
0.587362	0.437867	2
-0.436849	-1.862181	2
15.202343	14.457400	0
-1.000389	-1.211600	2
15.567123	13.342159	0
7.174868	7.893084	1
8.457471	7.377730	1
14.662861	15.982812	0
18.063876	18.999556	0
-1.125630	-2.582091	2
13.899617	13.889866	0
7.878222	9.354491	1
1.032840	0.987231	2
8.093408	6.835894	1
7.907237	8.000289	1
0.252617	-0.210361	2
7.687980	9.755368	1
9.009091	9.893071	1
0.346431	0.214503	2
8.124679	8.731739	1
9.237443	10.292946	1
10.228753	11.332018	1
8.552568	7.731328	1
7.753843	7.381303	1
6.365641	6.974216	1
0.404924	1.357449	2
-2.341767	-2.451182	2
8.276537	8.886013	1
7.268853	5.776089	1
16.972321	17.621539	0
8.598812	7.028345	1
8.589192	9.680583	1
8.307656	8.182958	1
0.941845	0.332573	2
16.603546	16.620877	0
14.116709	14.629609	0
8.828961	10.110661	1
8.810057	8.402678	1
7.653859	7.368189	1
-0.145121	0.989437	2
-0.181553	0.355828	2
17.343014	15.539335	0
8.799135	10.290520	1
17.538399	16.465361	0
8.962151	8.494005	1
13.862407	12.637585	0
2.233098	0.209580	2
10.011993	10.468229	1
7.056274	8.804857	1
9.270771	8.667667	1
16.046070	15.338500	0
7.752500	7.038098	1
6.079288	7.124042	1
16.283132	16.434125	0
-0.260227	1.244431	2
8.731906	8.232653	1
16.230462	13.326797	0
7.836304	8.478509	1
-0.916598	-0.139962	2
-0.636937	-0.528645	2
7.437227	8.817386	1
15.658169	14.561540	0
17.161123	16.946044	0
15.314563	15.062020	0
0.670610	1.119941	2
8.745733	9.349573	1
14.816934	15.780900	0
-0.706557	2.679373	2
0.800657	1.029688	2
18.028559	18.027573	0
15.511113	15.206107	0
8.924080	7.156401	1
7.104289	8.036921	1
8.114914	7.644545	1
0.146142	0.718811	2
18.581620	17.674916	0
0.183623	-0.809092	2
0.359747	-0.242887	2
16.991666	17.642790	0
0.958032	0.773259	2
16.995194	16.939481	0
7.780085	9.120093	1
7.790200	7.912808	1
0.587095	1.643101	2
15.336094	14.907408	0
-0.753506	-1.346211	2
15.382420	15.504122	0
16.615397	16.124127	0
-1.309222	-2.443851	2
7.366014	7.375093	1
16.444786	16.379718	0
16.534344	17.051679	0
14.921132	15.087425	0
0.145362	0.205561	2
6.120087	5.904675	1
15.975686	16.741933	0
9.344244	9.200168	1
-1.101334	-0.911922	2
-0.849625	-1.831531	2
-0.918618	-1.121116	2
0.114225	-1.752599	2
0.605017	0.066749	2
7.560562	7.049145	1
0.862644	0.991289	2
15.233146	16.552168	0
7.725138	5.367498	1
16.603915	15.571567	0
-0.226352	0.272588	2
8.624520	9.030640	1
8.043662	6.214825	1
2.051537	1.781557	2
0.225834	0.190393	2
16.845750	18.789409	0
14.979158	16.876777	0
16.149390	16.234562	0
-0.313394	-1.090037	2
9.642105	10.263628	1
8.045449	7.427796	1
-0.530461	-1.747636	2
7.701585	7.876081	1
8.285278	9.969721	1
17.947369	17.919282	0
-1.194022	-1.318688	2
13.098019	13.469377	0
-0.353710	0.923817	2
7.357695	6.178146	1
8.033666	8.925495	1
0.914082	0.961737	2
-0.767604	-0.349955	2
8.657818	8.706991	1
15.561645	17.078787	0
16.783784	16.490527	0
-0.233951	-0.202530	2
16.247385	15.389246	0
8.742922	8.861704	1
16.084653	16.918879	0
8.348494	8.109150	1
9.096810	10.683318	1
6.370121	9.221043	1
0.288248	0.551083	2
1.499363	1.757685	2
-0.346308	-1.103697	2
0.516996	1.389985	2
6.775902	5.484208	1
-1.573109	-1.589855	2
15.857152	14.466986	0
7.138017	5.749758	1
17.443266	16.195687	0
0.263157	1.623617	2
9.237583	7.939578	1
0.837662	1.034698	2
8.274141	8.243459	1
7.418092	6.614336	1
-0.870060	-0.442176	2
14.799448	13.898297	0
15.671837	14.393981	0
17.126805	17.827174	0
8.183455	7.884188	1
16.717236	16.713210	0
0.662909	-0.453141	2
9.578909	9.800765	1
15.823893	15.877770	0
15.636788	17.022272	0
16.639705	16.733231	0
-0.038049	0.698294	2
-1.219780	-2.450364	2
0.602046	1.726085	2
8.087739	8.332368	1
0.161444	0.283361	2
9.196873	9.783144	1
18.061220	17.698640	0
8.567178	7.020503	1
16.733047	15.954425	0
16.116868	15.479348	0
8.005414	6.584465	1
9.271396	9.349005	1
6.768364	5.225499	1
-1.101899	-1.355695	2
8.599790	8.582662	1
9.775736	10.046809	1
8.248187	6.413246	1
15.250270	16.851723	0
0.818254	0.682610	2
15.894162	14.081055	0
9.172987	9.261943	1
15.619262	16.456851	0
16.208299	16.838653	0
-0.573673	-0.161173	2
18.158618	19.304089	0
7.380168	5.741229	1
15.206776	15.044439	0
-0.276921	-2.561948	2
0.542475	1.619554	2
9.408732	9.190707	1
1.154171	2.661204	2
16.017763	15.563205	0
0.100841	1.036812	2
10.873195	10.729219	1
0.978701	2.336233	2
16.122855	17.433761	0
0.902648	2.905830	2
-1.535032	0.579276	2
-0.043550	-1.419347	2
15.465433	15.813402	0
16.072211	15.741629	0
14.982635	13.932816	0
14.231400	14.942672	0
0.786753	-0.938220	2
17.783667	18.955977	0
1.048766	-0.390427	2
13.614867	16.253128	0
17.166378	18.307749	0
15.636606	13.698109	0
-0.415374	0.254583	2
15.790915	16.557289	0
16.180706	15.628788	0
15.938222	16.386426	0
0.633071	-0.420857	2
8.392378	8.300817	1
8.589677	9.239866	1
0.249003	1.220975	2
18.027005	18.204091	0
7.806917	7.843508	1
-0.745536	0.221680	2
7.013717	8.385106	1
-1.075226	-0.181284	2
7.956113	7.602818	1
8.228707	8.205928	1
9.429411	10.081781	1
-1.288524	-1.002255	2
7.697403	8.141120	1
-1.955095	0.065403	2
-1.618884	0.473234	2
1.535032	2.006497	2
9.231155	10.668924	1
0.786354	0.703592	2
-0.459303	0.720523	2
15.032343	13.387992	0
-0.130369	1.162038	2
8.599663	8.018183	1
16.797149	16.665095	0
15.637556	14.890592	0
-1.241863	-0.875093	2
8.957045	6.748330	1
-0.470676	-0.866315	2
5.948854	5.414023	1
16.093152	15.507677	0
6.285206	6.822265	1
-1.457655	-1.693725	2
1.467499	2.402453	2
7.832347	6.801280	1
0.555611	0.253641	2
-1.531539	-1.970220	2
-0.479668	0.156733	2
0.203814	-0.384160	2
8.551825	8.724384	1
1.406171	1.729328	2
7.870898	7.408122	1
8.048853	7.025953	1
7.176841	6.005173	1
8.370101	9.692599	1
16.613865	17.052202	0
16.371654	18.000515	0
16.783677	14.842093	0
14.439039	14.500303	0
16.859812	17.715725	0
5.600664	5.284750	1
14.311717	13.665148	0
-0.424358	-0.514238	2
-0.074750	0.960924	2
16.270560	18.045216	0
-1.258478	-2.847802	2
8.182080	9.958730	1
15.124812	15.215302	0
0.442184	0.989336	2
16.487542	15.809992	0
7.475564	8.806493	1
7.546085	8.033185	1
15.098763	15.293871	0
7.780437	6.479335	1
0.703055	-1.228256	2
8.268229	7.772163	1
17.065135	16.971558	0
7.585673	5.811860	1
0.958172	0.978789	2
14.529749	15.673414	0
14.784575	15.428374	0
5.196282	5.573341	1
7.877218	7.037865	1
-0.265354	-1.844656	2
8.791994	10.494601	1
15.313269	14.302070	0
15.339046	15.477668	0
15.395561	16.805135	0
7.672989	7.462778	1
7.438380	6.302502	1
0.285155	0.860657	2
15.715676	16.377438	0
-0.125914	-1.364297	2
-1.461965	-1.828934	2
0.449606	0.584815	2
-0.863912	-2.727674	2
