9.672335	9.899627
8.196855	7.023813
9.992977	10.449193
7.106041	7.491576
9.400008	8.336554
8.942806	10.666395
9.235041	10.022884
9.087155	6.824724
9.186082	9.562418
8.768846	8.632795
9.267551	8.675653
8.200584	7.800801
7.182628	7.178927
9.968730	9.347622
9.106545	7.414775
9.542738	9.877349
8.550864	8.279693
9.476786	8.963323
7.080808	8.368299
9.604441	10.251974
8.500999	9.239724
6.661796	5.055528
12.044492	12.381416
8.881037	8.639471
10.779046	11.144469
9.529596	7.807610
7.901931	8.296220
10.620117	11.263881
7.869633	9.817981
8.458760	9.020046
8.799173	8.879934
7.770570	8.068036
8.099573	9.217974
8.384446	10.438179
8.356596	9.022893
8.989730	8.694238
6.836342	5.351068
9.390380	9.935838
8.045947	9.200483
8.812646	8.303150
8.581994	8.609008
7.310045	6.637246
10.193038	10.456451
9.036364	8.321681
9.133151	7.121870
8.489492	10.333257
7.694404	5.816637
11.136701	11.705600
10.726125	11.165682
9.906547	9.912995
9.141933	7.299418
9.522620	9.452185
10.063266	11.861669
8.511137	9.600393
9.122133	9.762094
8.797641	8.529438
8.025524	8.508244
9.880726	11.689205
10.497126	10.316618
10.810022	11.575733
7.331483	6.045080
9.639907	8.446268
8.829354	8.703094
6.769816	6.893332
8.530195	9.261110
8.976621	7.859065
9.665272	8.737199
10.068119	13.422604
8.762741	8.948453
10.483685	10.259202
10.953235	11.558070
8.616495	8.431587
9.836279	8.664077
7.519786	6.927714
8.928237	9.273591
8.516320	8.327773
7.292875	7.883378
7.297028	5.189811
10.364692	10.137648
8.269204	8.385000
8.154642	7.088536
9.158562	8.972880
10.027345	8.117517
9.665327	10.086486
8.840575	7.955766
8.592632	8.852034
8.812471	8.184577
8.835537	7.340665
8.259216	9.237548
7.657247	9.010233
10.646191	10.228047
7.081356	5.830487
9.362694	8.563606
9.691026	10.479533
8.574897	9.623109
8.168461	7.248010
10.198948	9.796451
9.457160	8.177592
9.514820	10.143122
9.468776	9.472204
8.334492	8.222370
11.136284	12.252650
9.112728	9.360575
7.819967	6.324079
9.126810	9.393712
9.462306	9.481101
10.675664	11.695988
9.485529	9.110880
6.352221	5.566307
8.500320	10.667175
9.076252	9.139292
8.969656	9.110137
8.336550	8.204668
7.704083	8.318505
10.035635	11.007027
8.669583	8.124879
7.672507	7.293361
8.390209	8.206607
9.418088	8.673041
8.488203	9.590154
9.016570	8.915379
8.210105	9.041710
7.552030	6.775058
7.838584	7.239327
9.090036	10.272749
8.755754	8.932596
7.755493	6.960132
8.949222	8.119448
8.126235	7.948300
9.372366	9.503009
8.097110	6.464421
8.937761	10.224373
9.354481	9.096621
9.829490	9.946805
9.410873	9.325340
8.733087	8.307949
9.743702	9.202078
10.456091	10.499424
9.660663	10.142770
8.943562	9.708903
8.872544	7.890220
8.283542	9.100159
8.603361	7.549506
8.312374	9.839661
7.865323	9.062265
9.530112	7.980736
8.724729	8.738800
7.462595	6.784630
8.419098	10.721968
9.188343	9.497205
8.125887	8.261171
8.966581	7.630440
9.441888	9.905884
9.941565	8.350848
9.100773	9.181812
8.284237	5.089342
10.382504	11.457702
9.700216	9.058390
9.359077	8.462497
9.664455	8.300777
9.233858	9.493930
9.215581	8.701248
7.156944	7.255488
10.603844	11.425096
8.954424	9.301670
9.757435	10.043158
9.896676	9.833333
7.977429	7.508475
9.390121	10.262781
8.168128	7.499945
8.525092	8.737288
9.024830	9.048918
8.644275	8.206367
8.075327	6.897616
9.266288	9.302982
9.956920	10.940847
8.663537	8.401696
7.246235	8.706000
10.185806	10.988098
8.759280	9.985219
9.301121	9.220975
8.912517	8.652159
10.506617	10.875224
8.331612	8.136990
9.005783	8.381385
10.126548	11.580008
9.017698	8.831588
9.553915	8.330276
10.100244	9.561746
8.497393	8.758577
10.291096	8.647083
9.189648	8.580765
10.142253	9.990071
9.556726	8.239702
9.486466	7.674100
9.652499	10.780026
8.372336	8.784247
10.788379	9.425914
10.034901	10.685689
6.659388	5.429876
10.476526	11.043894
8.194862	9.437309
8.576648	8.187249
10.099096	9.458958
10.528549	11.407417
8.274531	8.949469
10.035750	10.655316
9.765746	10.406388
9.600026	9.536065
8.614037	7.282709
8.688298	8.549078
10.434774	8.513384
9.244818	10.526740
7.650131	8.430164
8.774779	7.575417
9.195568	10.812616
8.538174	9.628744
9.325832	9.519518
9.873494	8.623217
10.037025	11.631782
7.732277	7.442059
9.033867	9.543326
10.201463	9.348578
8.802394	9.525948
8.502235	9.448510
8.928764	9.101265
8.737852	8.538583
8.409402	6.629535
10.399247	9.374351
7.906562	5.698144
8.661709	8.253907
10.573160	10.274696
8.659546	9.555221
9.392620	9.958278
8.784379	8.587802
9.794704	10.426689
10.195382	10.927951
9.018991	7.559404
9.113529	10.618101
8.166692	7.948454
9.701806	10.692007
9.690773	10.332227
6.793938	7.814153
10.424940	11.561887
9.366615	9.670807
7.663018	9.057530
9.007436	9.306873
8.229417	7.927490
9.994718	9.088473
9.325472	8.247777
11.742227	12.859334
9.933583	10.050616
8.338772	7.303949
9.586684	8.783597
9.945232	10.160769
9.695001	10.405205
8.156030	6.872154
8.193002	8.831709
10.439967	9.186234
8.988481	10.188283
8.983400	8.733156
10.922554	11.933690
8.725777	8.967500
9.558840	7.230515
7.138474	7.709114
9.117700	9.068639
9.565740	10.318435
11.611228	12.203512
7.327071	5.887932
10.273106	11.454833
9.684690	8.750450
7.008285	5.098881
9.150992	10.067672
9.348629	9.671161
7.993876	6.931427
9.000291	6.092706
8.654009	10.970156
9.004316	10.522403
9.982942	9.720229
8.620128	7.385982
8.103533	6.993147
8.550621	8.334349
8.164593	8.626309
8.448699	6.909319
9.525408	8.704479
8.470345	9.889766
8.358394	8.024423
9.512388	10.103020
10.786699	10.481922
8.825793	6.401600
9.572946	9.622664
9.796573	7.749140
8.908514	8.157919
8.048672	9.519575
10.740928	9.840815
9.409916	9.750824
8.836524	9.540400
10.706613	13.133657
7.927329	5.700976
9.001095	8.103539
7.854373	8.270591
9.662949	8.688493
7.441762	7.659669
9.505759	8.150958
10.769279	12.388000
9.108425	10.589423
8.785722	10.015180
10.124495	10.393841
9.217967	8.417721
8.125481	6.528140
10.846028	8.627954
10.304012	10.329777
8.147835	7.783280
8.681467	9.881587
11.152977	12.424638
9.737754	9.765926
8.657380	8.870135
8.427844	7.964862
9.202959	9.660566
8.763227	8.789117
7.114955	8.772911
9.703966	10.424779
7.913402	6.385464
9.356872	10.812721
9.086232	9.064737
8.977256	9.800262
8.839758	7.889942
9.198072	9.221959
9.047010	9.993607
9.302190	9.078538
10.184163	9.805038
9.103368	8.889418
8.203660	7.808413
8.241474	8.349172
10.217943	10.310633
9.259028	7.593986
8.313539	9.547653
10.574102	8.392541
7.524141	7.858583
10.088816	12.461044
7.801028	5.795132
9.572215	9.107802
8.044892	7.634161
10.170280	10.807509
10.067030	10.301377
7.231495	5.699332
10.543834	11.323735
8.556169	8.981408
7.786179	7.352521
8.923967	10.406397
7.673271	7.468770
9.491555	8.565636
10.319422	11.094201
9.213755	10.474788
8.758274	8.889173
7.891655	9.094603
11.290483	9.402451
9.386670	9.140502
9.566610	8.379557
8.207624	6.872194
6.475475	4.335917
9.862740	8.675971
7.525582	7.962842
9.998093	9.912095
7.278590	6.327881
9.027582	8.128352
9.065526	7.999504
6.739371	8.707012
9.674800	9.492626
10.149003	10.461807
9.613570	8.636074
7.642875	6.494020
9.974301	9.317978
9.464863	8.524665
9.610087	8.392775
7.606353	7.473084
7.600480	7.329193
9.205424	9.470637
8.782396	8.003705
10.978393	10.335272
9.233936	10.719469
7.518190	9.036749
7.510122	8.510823
9.678791	9.593233
8.586040	9.883316
9.872749	10.191389
11.621337	11.623903
8.912942	10.419017
9.627162	9.881995
8.076187	7.217345
10.481118	10.820736
9.871181	9.280713
7.884460	8.623594
8.571422	8.236889
8.241173	7.144011
8.124984	7.950641
8.816255	9.125289
8.808343	10.513951
10.779765	9.481146
8.056774	8.120497
7.103131	6.488999
8.981484	7.355124
8.681213	8.976615
9.454328	9.651867
9.378854	9.497784
9.388134	9.548036
9.909512	12.537448
7.819761	7.278470
7.644400	8.398809
9.030623	8.876541
8.022734	9.201615
9.535588	9.054182
9.527281	9.606310
8.978661	8.826462
10.393378	10.397769
9.348625	10.205652
9.471580	9.260996
13.001567	12.674503
8.356815	8.360138
8.682080	10.168926
9.129260	8.297452
8.564686	8.451443
9.213378	7.336606
9.052385	8.220260
10.655631	11.920680
8.515704	7.233015
9.993768	11.133278
9.183882	9.341931
11.545381	10.204344
10.393535	11.050251
8.336616	7.392835
7.537309	7.387326
10.126529	11.270700
10.002571	8.470311
8.007609	8.729838
10.879937	11.246698
9.336488	10.266469
8.460628	7.814835
10.207905	10.730766
7.966981	8.313758
7.845766	6.191267
8.070540	8.176889
8.346218	7.834860
10.230546	10.393447
8.691410	9.063337
8.737883	8.630151
8.422150	8.241924
7.500281	7.274458
11.397359	11.866818
9.615730	8.356545
10.556035	9.973673
9.744710	8.580621
7.609205	7.588783
9.102018	8.866210
8.805380	9.883410
9.755965	9.073401
8.341885	8.513441
7.446958	5.637333
10.663631	11.727263
9.442689	8.327679
9.138556	7.839056
9.429757	9.551868
9.368977	9.397700
9.840357	10.931878
8.746281	10.170834
9.348419	9.484771
9.148585	9.430758
10.123825	11.098917
8.339715	8.040066
9.785416	11.951237
9.603154	9.482229
7.784716	7.509355
9.485336	8.765231
8.975588	8.398749
9.098788	8.528300
7.736612	6.448613
8.831083	10.522070
8.072009	8.020896
9.538374	10.178603
8.624350	7.655167
8.849983	8.385068
9.917864	10.353384
7.044430	7.120954
8.829243	9.224665
9.420688	10.255553
8.202435	8.420457
10.274158	10.351524
8.316770	10.550425
8.129602	7.684884
8.192141	7.537374
9.450100	9.933537
9.595970	8.952634
8.761185	9.439845
10.506166	10.772014
9.609438	10.048681
10.173605	10.204778
7.463544	7.578858
7.061102	8.394603
9.809031	10.176616
9.732586	10.510048
9.653221	8.318421
9.609858	9.351830
9.175673	9.086531
8.683514	7.206337
9.101893	9.161276
10.268588	10.718931
7.610343	7.894605
7.642220	7.775820
10.600251	9.677716
9.356290	8.404133
9.853115	10.062017
10.424233	10.064757
8.676479	9.075675
7.395262	7.109142
8.578391	8.507399
9.456890	8.947531
9.194823	9.782241
9.281033	8.954863
8.677034	7.930473
8.832223	10.900316
8.425789	9.019697
9.462057	9.814124
8.747700	8.785724
8.571991	9.936247
9.755705	8.980161
9.480714	8.373568
9.071758	8.908434
8.657392	8.749573
8.430147	10.309353
9.805606	11.673557
9.322601	9.687682
9.442832	9.307492
8.338270	9.880046
9.389584	8.027575
10.129756	7.853938
9.940175	11.093941
10.035436	10.414063
9.240990	8.992565
8.496839	8.304767
7.717414	7.077484
9.831903	13.024993
10.335705	8.698943
9.654535	9.862966
9.641749	10.694624
8.389665	7.856874
7.026088	8.155084
9.001768	8.629939
8.650107	6.604207
8.002894	7.657180
8.823774	9.759678
9.899352	11.254880
11.458234	11.567751
8.985234	10.843559
8.336686	10.081960
10.367932	9.736049
9.414178	9.214020
9.425188	11.719712
9.561005	10.197208
8.518365	8.033872
10.170665	11.324231
9.845563	8.135786
8.836222	8.769583
9.424700	8.678846
9.904101	8.903011
8.434256	10.855629
7.343074	6.545592
7.907039	8.584137
9.729629	10.295020
9.808890	9.669851
8.730608	8.556308
7.833804	8.529598
7.992402	10.077372
8.129528	8.069742
10.079341	10.668191
10.233853	12.104989
8.109706	7.985672
7.749910	9.696580
8.393541	6.750937
7.935326	7.679521
10.721300	10.807450
9.543577	8.617984
9.264679	9.145908
8.530363	8.066196
10.064594	10.005913
9.299710	8.619681
8.791826	9.069488
8.097453	7.181962
10.061759	11.574208
7.265871	6.223189
7.903219	7.581879
8.817989	10.157133
9.437092	8.046732
8.730232	11.263405
11.124680	10.646983
11.070113	11.827951
8.863859	10.426225
8.139208	7.227343
9.393671	7.692068
8.490986	8.901181
9.012897	9.066790
8.276871	9.996178
9.663101	13.055437
8.737592	8.101705
9.067190	8.495483
9.935789	11.558028
8.791869	7.768712
8.054388	8.306204
10.328373	9.553803
8.996837	10.276950
9.014535	6.840999
10.749472	9.786078
9.009355	7.988763
8.778254	9.298074
6.696733	7.966944
8.514579	7.675561
9.154817	9.645395
9.609842	8.376695
9.556746	10.775566
6.648134	7.200361
7.183719	5.684257
10.685553	10.830057
8.825277	7.483666
9.991455	9.190223
9.490360	10.275964
7.555463	9.652316
8.129512	8.138635
9.498581	7.670748
9.608390	9.933498
8.833388	8.506400
10.248711	8.807130
8.239930	6.615276
7.979425	7.562733
9.315113	9.448849
11.047232	10.806448
8.431085	9.818471
9.234754	9.983081
7.075930	6.603626
8.799368	9.457650
7.529068	6.518450
8.088582	7.344696
9.292912	9.918337
8.620930	8.817475
8.741526	8.126936
10.018441	11.319855
8.882284	9.165736
7.855336	6.882765
8.608004	8.766853
9.433634	6.880589
9.401939	9.714509
8.536676	9.684150
9.167585	8.940690
7.795785	8.934369
5.941786	4.716398
8.630188	7.855272
9.547105	9.103349
9.525460	10.789314
7.851528	7.127365
7.500311	8.030660
10.348183	9.540369
9.445876	9.652349
9.741957	9.944650
8.696934	8.066849
9.600458	9.311471
8.245532	8.286006
7.881182	8.342915
6.757300	7.434399
9.889961	10.725297
8.768279	9.139202
8.629559	9.486055
10.174303	12.424008
7.987073	7.279128
11.373425	11.203783
11.235813	10.403030
8.792878	9.995343
8.202902	8.070302
7.613240	8.339056
7.462592	9.082351
7.976095	6.426597
9.610124	9.397096
9.923262	8.055111
8.513090	8.665555
9.263153	10.111047
8.512699	7.260850
9.772149	9.938130
9.383339	10.390644
8.592209	8.955540
9.596364	9.180416
9.600762	7.722636
9.118220	8.456718
9.035403	8.988223
7.967742	9.245513
10.074418	10.707937
8.714997	8.494239
8.481184	8.874536
8.208831	8.633541
9.541430	9.833484
11.198039	11.137456
6.095148	6.830008
9.998541	8.562266
8.854964	8.729742
8.839839	10.347107
9.479396	9.065825
8.799224	9.525762
11.597124	12.252141
9.610737	9.061985
8.476628	7.054734
9.597907	9.125486
8.605082	8.729138
6.812953	5.881904
9.934505	11.774600
7.895676	8.172865
8.886667	7.684875
9.548187	9.062706
8.606090	8.280851
9.227692	8.380267
8.583840	9.124235
9.060496	9.675088
8.014295	7.082969
8.052677	8.640483
8.228736	7.644435
12.293570	11.523328
8.361647	7.656741
8.954334	8.460419
9.054636	7.729512
9.224079	9.501523
9.576149	9.507383
8.196550	8.124010
8.710639	9.732678
7.399671	8.783525
9.805286	8.578223
10.695970	10.089358
7.545509	8.322634
8.617400	8.871318
9.492921	8.927755
9.497112	8.659455
9.572657	11.132848
9.584092	9.358589
10.428783	10.029918
8.303897	8.323995
9.617432	9.460085
9.453229	9.891115
8.529474	9.695615
8.612423	8.488843
6.811580	6.657069
7.434175	6.507262
9.543434	10.180978
8.681084	6.439172
9.628570	11.085459
8.308618	8.968034
8.750679	7.595776
8.640406	8.065531
8.298526	7.651901
9.850135	10.711032
8.635363	7.832502
7.611155	8.607905
10.562265	10.068066
9.581382	8.402879
8.601165	7.478537
8.704478	8.946335
9.166933	8.003820
7.924746	8.048351
7.922709	8.263878
7.020681	6.425011
9.133844	10.596336
8.693256	8.203115
8.238487	6.189071
9.547683	10.505150
9.669481	8.088165
8.925143	9.048320
9.364927	11.345432
8.505006	7.921506
9.403574	8.550721
9.077772	9.233961
7.377093	7.497837
9.107627	8.069912
8.683932	8.696812
8.014812	10.410546
8.647077	7.541435
8.811526	8.265943
8.386139	8.990062
7.890181	8.051895
8.501876	9.416218
6.904461	7.234550
7.918769	7.722593
10.383149	8.889103
8.394262	8.723432
7.409028	7.110922
7.460735	8.672807
8.617042	8.046566
9.708730	10.068928
